countrycode,group,groupvalue,sr,round,indicator,grouplabel,regid,month,year,value,ss,se,disagreggation,last,country,iso2,sp_pop_totl,regioncode,regionname,theme,abs,modate,rr,ip,trends
MLI,region,5,wb,5,healthseeking,Mopti,MLI.6_1,10,2020,1.2048187,166,.84935033,1,1,Mali,ML,20251000,SSF,Sub-Saharan Africa,hn,38287.086,2020m10,,,
MLI,region,3,wb,5,healthseeking,Sikasso,MLI.8_1,10,2020,1.8433151,217,.91523618,1,1,Mali,ML,20251000,SSF,Sub-Saharan Africa,hn,76574.086,2020m10,,,
MLI,region,6,wb,5,healthseeking,Tombouctou,MLI.9_1,10,2020,1.6949158,59,1.6949153,1,1,Mali,ML,20251000,SSF,Sub-Saharan Africa,hn,19143.559,2020m10,,,
MWI,all,0,wb,1,fsec,National average,,6,2020,83.285507,1729,.8975516,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,8677363,2020m6,-2.9452393,,1
MWI,all,0,wb,1,govtsupport,National average,,6,2020,96.519096,1728,.44106907,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,10056660,2020m6,.30114311,,1
MWI,all,0,wb,1,remotelearning,National average,,6,2020,82.967033,1206,1.0829401,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,5727296,2020m6,-8.3786964,,1
MWI,all,0,wb,1,healthseeking,National average,,6,2020,15.285889,1057,1.1073662,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,2409783,2020m6,-38.744743,,1
MWI,location,2,wb,1,remotelearning,Rural,,6,2020,86.017342,786,1.2378073,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,3869949.8,2020m6,-7.7010632,2,1
MWI,location,2,wb,1,fsec,Rural,,6,2020,86.850128,1112,1.0138857,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,5819673.5,2020m6,-2.8351307,2,1
MWI,location,2,wb,1,govtsupport,Rural,,6,2020,96.121239,1111,.57955509,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,6439174,2020m6,.37795815,2,1
MWI,location,1,wb,1,remotelearning,Urban,,6,2020,69.879845,420,2.2412875,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,1679956.3,2020m6,-12.258244,2,1
MWI,location,1,wb,1,govtsupport,Urban,,6,2020,98.264633,617,.52614295,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,3655772.5,2020m6,-.019652503,2,1
MWI,location,1,wb,1,fsec,Urban,,6,2020,67.635948,617,1.8850805,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,2514699.5,2020m6,-3.0511992,2,1
MWI,location,2,wb,1,healthseeking,Rural,,6,2020,14.776146,718,1.3252615,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,1582332.9,2020m6,-33.746181,1,1
MWI,location,1,wb,1,healthseeking,Urban,,6,2020,17.854218,339,2.0830739,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,902719.31,2020m6,-72.819969,1,1
MWI,all,0,wb,2,remotelearning,National average,,7,2020,76.298729,1162,1.2480396,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,5074814.5,2020m7,-8.3786964,,1
MWI,all,0,wb,2,govtsupport,National average,,7,2020,98.977318,1644,.24821027,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,9811474,2020m7,.30114311,,1
MWI,all,0,wb,2,healthseeking,National average,,7,2020,15.893173,724,1.3597271,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,1716174.4,2020m7,-38.744743,,1
MWI,all,0,wb,2,fsec,National average,,7,2020,79.452713,1646,.99620491,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,7880648,2020m7,-2.9452393,,1
MWI,location,2,wb,2,healthseeking,Rural,,7,2020,13.776833,490,1.5585912,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,1006833.6,2020m7,-33.746181,1,1
MWI,location,2,wb,2,remotelearning,Rural,,7,2020,79.641724,745,1.4762311,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,3396203.3,2020m7,-7.7010632,2,1
MWI,location,1,wb,2,remotelearning,Urban,,7,2020,61.818005,417,2.3819911,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,1475529.1,2020m7,-12.258244,2,1
MWI,location,1,wb,2,healthseeking,Urban,,7,2020,26.216911,234,2.8813181,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,914975.81,2020m7,-72.819969,1,1
MWI,location,1,wb,2,fsec,Urban,,7,2020,67.664192,613,1.8908,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,2499440,2020m7,-3.0511992,2,1
MWI,location,2,wb,2,fsec,Rural,,7,2020,82.262199,1033,1.1890775,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,5120637,2020m7,-2.8351307,2,1
MWI,location,1,wb,2,govtsupport,Urban,,7,2020,98.098503,611,.55298555,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,3614101.5,2020m7,-.019652503,2,1
MWI,location,2,wb,2,govtsupport,Rural,,7,2020,99.182953,1033,.28022143,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,6177803.5,2020m7,.37795815,2,1
MWI,region,310,wb,2,remotelearning,Chikwawa,MWI.3_1,7,2020,,23,10.154334,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,207,wb,2,remotelearning,Mchinji,MWI.14_1,7,2020,,8,12.5,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,306,wb,2,remotelearning,Mwanza,MWI.16_1,7,2020,,18,10.083169,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,101,wb,2,remotelearning,Chitipa,MWI.5_1,7,2020,,17,12.478355,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,313,wb,2,remotelearning,Neno,MWI.18_1,7,2020,,3,33.333332,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,302,wb,2,remotelearning,Machinga,MWI.12_1,7,2020,90.476189,42,4.5843797,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,217510.55,2020m7,,,
MWI,region,208,wb,2,remotelearning,Dedza,MWI.6_1,7,2020,90.697678,43,4.4819727,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,223234.53,2020m7,,,
MWI,region,301,wb,2,remotelearning,Mangochi,MWI.13_1,7,2020,93.650795,63,3.0968461,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,337713.78,2020m7,,,
MWI,region,307,wb,2,remotelearning,Thyolo,MWI.27_1,7,2020,71.111115,45,6.8329434,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,183166.8,2020m7,,,
MWI,region,201,wb,2,remotelearning,Kasungu,MWI.9_1,7,2020,70.370369,27,8.9551191,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,108755.27,2020m7,,,
MWI,region,209,wb,2,remotelearning,Ntcheu,MWI.22_1,7,2020,81.481483,27,7.6180868,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,125927.16,2020m7,,,
MWI,region,102,wb,2,remotelearning,Karonga,MWI.8_1,7,2020,43.333332,30,9.2018652,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,74411.508,2020m7,,,
MWI,region,308,wb,2,remotelearning,Mulanje,MWI.15_1,7,2020,80,30,7.4278135,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,137375.09,2020m7,,,
MWI,region,205,wb,2,remotelearning,Salima,MWI.26_1,7,2020,,24,9.4775991,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,202,wb,2,remotelearning,Nkhotakota,MWI.20_1,7,2020,70.370369,27,8.9551191,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,108755.27,2020m7,,,
MWI,region,204,wb,2,remotelearning,Dowa,MWI.7_1,7,2020,84.615387,39,5.8529687,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,188890.77,2020m7,,,
MWI,region,304,wb,2,remotelearning,Chiradzulu,MWI.4_1,7,2020,,19,8.5947008,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,305,wb,2,remotelearning,Blantyre,MWI.2_1,7,2020,60,95,5.0529118,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,326265.84,2020m7,,,
MWI,region,303,wb,2,remotelearning,Zomba,MWI.28_1,7,2020,72.815536,103,4.4052682,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,429297.16,2020m7,,,
MWI,region,206,wb,2,remotelearning,Lilongwe,MWI.11_1,7,2020,68.07692,260,2.8966928,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,1013141.3,2020m7,,,
MWI,region,203,wb,2,remotelearning,Ntchisi,MWI.23_1,7,2020,,23,7.1801987,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,105,wb,2,remotelearning,Mzimba,MWI.17_1,7,2020,81.914894,94,3.9911726,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,440745.06,2020m7,,,
MWI,region,312,wb,2,remotelearning,Balaka,MWI.1_1,7,2020,71.794876,39,7.2999344,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,160270.95,2020m7,,,
MWI,region,309,wb,2,remotelearning,Phalombe,MWI.24_1,7,2020,,13,13.323468,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,104,wb,2,remotelearning,Rumphi,MWI.25_1,7,2020,,2,50,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,region,103,wb,2,remotelearning,Nkhata Bay,MWI.19_1,7,2020,71.794876,39,7.2999344,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,160270.95,2020m7,,,
MWI,region,311,wb,2,remotelearning,Nsanje,MWI.21_1,7,2020,,9,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m7,,,
MWI,all,0,wb,3,schoolreturn,National average,,8,2020,15.37365,1222,1.0322466,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,1022538.9,2020m8,-37.420052,,1
MWI,all,0,wb,3,govtsupport,National average,,8,2020,98.929398,1624,.25545686,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,9687421,2020m8,.30114311,,1
MWI,all,0,wb,3,healthseeking,National average,,8,2020,1.2780991,1285,.31347767,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,244951.38,2020m8,-38.744743,,1
MWI,all,0,wb,3,fsec,National average,,8,2020,77.273033,1624,1.0402206,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,7562011.5,2020m8,-2.9452393,,1
MWI,location,1,wb,3,schoolreturn,Urban,,8,2020,20.654045,432,1.9499629,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,485646.81,2020m8,-70.775749,1,1
MWI,location,2,wb,3,healthseeking,Rural,,8,2020,1.27565,812,.3940641,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,154489.8,2020m8,-33.746181,1,1
MWI,location,1,wb,3,fsec,Urban,,8,2020,67.72139,596,1.916734,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,2432178.8,2020m8,-3.0511992,2,1
MWI,location,2,wb,3,schoolreturn,Rural,,8,2020,14.172043,790,1.2416296,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,609384.25,2020m8,-30.877808,1,1
MWI,location,2,wb,3,govtsupport,Rural,,8,2020,99.25705,1028,.26796314,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,6152494.5,2020m8,.37795815,2,1
MWI,location,2,wb,3,fsec,Rural,,8,2020,79.481735,1028,1.2601398,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,4923612,2020m8,-2.8351307,2,1
MWI,location,1,wb,3,healthseeking,Urban,,8,2020,1.2894211,473,.51928848,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,90963.711,2020m8,-72.819969,1,1
MWI,location,1,wb,3,govtsupport,Urban,,8,2020,97.512444,596,.63849568,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,3504314.5,2020m8,-.019652503,2,1
MWI,all,0,wb,4,healthseeking,National average,,10,2020,1.0960312,1328,.28581354,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,217086.7,2020m10,-38.744743,,1
MWI,all,0,wb,4,schoolreturn,National average,,10,2020,55.722092,1298,1.3792318,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,3936713.3,2020m10,-37.420052,,1
MWI,location,1,wb,4,schoolreturn,Urban,,10,2020,54.478348,474,2.2897623,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,1405510,2020m10,-70.775749,1,1
MWI,location,2,wb,4,healthseeking,Rural,,10,2020,1.3143692,841,.39295816,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,164863.91,2020m10,-33.746181,1,1
MWI,location,2,wb,4,schoolreturn,Rural,,10,2020,56.024841,824,1.7301912,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,2512693.5,2020m10,-30.877808,1,1
MWI,location,1,wb,4,healthseeking,Urban,,10,2020,.15410614,487,.17793204,1,,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,11193.377,2020m10,-72.819969,1,1
MWI,all,0,wb,5,healthseeking,National average,,11,2020,4.1566086,642,.7883544,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,398003.03,2020m11,-38.744743,,1
MWI,all,0,wb,5,govtsupport,National average,,11,2020,98.709114,1588,.28335679,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,9451582,2020m11,.30114311,,1
MWI,all,0,wb,5,schoolreturn,National average,,11,2020,3.0072403,1233,.4865737,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,201819.38,2020m11,-37.420052,,1
MWI,all,0,wb,5,fsec,National average,,11,2020,71.45916,1589,1.1332797,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,6842348,2020m11,-2.9452393,,1
MWI,location,1,wb,5,govtsupport,Urban,,11,2020,98.119217,583,.56309897,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,3449208,2020m11,-.019652503,2,1
MWI,location,2,wb,5,schoolreturn,Rural,,11,2020,3.4106979,793,.64494652,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,147213.66,2020m11,-30.877808,1,1
MWI,location,1,wb,5,fsec,Urban,,11,2020,58.667698,584,2.0394359,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,2064596.9,2020m11,-3.0511992,2,1
MWI,location,1,wb,5,schoolreturn,Urban,,11,2020,1.3610916,440,.55301332,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,32596.555,2020m11,-70.775749,1,1
MWI,location,2,wb,5,govtsupport,Rural,,11,2020,98.859558,1005,.33510369,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,5990754,2020m11,.37795815,2,1
MWI,location,2,wb,5,healthseeking,Rural,,11,2020,4.6414795,428,1.0181087,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,296286.91,2020m11,-33.746181,1,1
MWI,location,2,wb,5,fsec,Rural,,11,2020,74.722939,1005,1.3715872,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,4525258,2020m11,-2.8351307,2,1
MWI,location,1,wb,5,healthseeking,Urban,,11,2020,2.2077789,214,1.0067928,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,70466.32,2020m11,-72.819969,1,1
MWI,region,312,wb,5,govtsupport,Balaka,MWI.1_1,11,2020,98.039215,51,1.9607843,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,301485.75,2020m11,,,
MWI,region,102,wb,5,govtsupport,Karonga,MWI.8_1,11,2020,100,38,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,229129.16,2020m11,,,
MWI,region,307,wb,5,fsec,Thyolo,MWI.27_1,11,2020,73.07692,52,6.2110839,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,228984.95,2020m11,,,
MWI,region,105,wb,5,cashtransfer_delay,Mzimba,MWI.17_1,11,2020,,3,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,101,wb,5,fsec,Chitipa,MWI.5_1,11,2020,50,26,10,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,78336.961,2020m11,,,
MWI,region,207,wb,5,schoolreturn,Mchinji,MWI.14_1,11,2020,,12,8.333333,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,207,wb,5,fsec,Mchinji,MWI.14_1,11,2020,,12,14.86471,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,102,wb,5,fsec,Karonga,MWI.8_1,11,2020,76.315788,38,6.9893341,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,174751.69,2020m11,,,
MWI,region,304,wb,5,healthseeking,Chiradzulu,MWI.4_1,11,2020,,9,11.111111,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,303,wb,5,schoolreturn,Zomba,MWI.28_1,11,2020,5.3097382,113,2.1187518,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,32657.523,2020m11,,,
MWI,region,302,wb,5,schoolreturn,Machinga,MWI.12_1,11,2020,8.5106354,47,4.1142192,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,21771.66,2020m11,,,
MWI,region,311,wb,5,schoolreturn,Nsanje,MWI.21_1,11,2020,,9,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,209,wb,5,govtsupport,Ntcheu,MWI.22_1,11,2020,100,37,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,223099.44,2020m11,,,
MWI,region,308,wb,5,govtsupport,Mulanje,MWI.15_1,11,2020,100,45,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,271337.16,2020m11,,,
MWI,region,308,wb,5,schoolreturn,Mulanje,MWI.15_1,11,2020,11.764709,34,5.6086035,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,21771.674,2020m11,,,
MWI,region,204,wb,5,fsec,Dowa,MWI.7_1,11,2020,59.259258,54,6.7492361,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,192829.44,2020m11,,,
MWI,region,311,wb,5,healthseeking,Nsanje,MWI.21_1,11,2020,,4,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,310,wb,5,govtsupport,Chikwawa,MWI.3_1,11,2020,92.85714,28,4.9563475,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,156772.58,2020m11,,,
MWI,region,305,wb,5,healthseeking,Blantyre,MWI.2_1,11,2020,7.31707,41,4.117547,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,44743.844,2020m11,,,
MWI,region,205,wb,5,healthseeking,Salima,MWI.26_1,11,2020,,18,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,310,wb,5,fsec,Chikwawa,MWI.3_1,11,2020,67.85714,28,8.9878979,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,114492.47,2020m11,,,
MWI,region,302,wb,5,fsec,Machinga,MWI.12_1,11,2020,80.952377,63,4.9869995,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,307321.91,2020m11,,,
MWI,region,306,wb,5,govtsupport,Mwanza,MWI.16_1,11,2020,,24,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,101,wb,5,healthseeking,Chitipa,MWI.5_1,11,2020,,14,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,205,wb,5,govtsupport,Salima,MWI.26_1,11,2020,96.774193,31,3.2258065,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,180891.45,2020m11,,,
MWI,region,301,wb,5,schoolreturn,Mangochi,MWI.13_1,11,2020,1.5384598,65,1.5384616,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,5442.9106,2020m11,,,
MWI,region,207,wb,5,govtsupport,Mchinji,MWI.14_1,11,2020,,12,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,304,wb,5,fsec,Chiradzulu,MWI.4_1,11,2020,71.428574,28,8.6940088,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,120518.4,2020m11,,,
MWI,region,312,wb,5,schoolreturn,Balaka,MWI.1_1,11,2020,4.6511612,43,3.2494798,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,10885.829,2020m11,,,
MWI,region,312,wb,5,fsec,Balaka,MWI.1_1,11,2020,80.392159,51,5.6148319,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,247062.72,2020m11,,,
MWI,region,102,wb,5,healthseeking,Karonga,MWI.8_1,11,2020,,22,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,201,wb,5,schoolreturn,Kasungu,MWI.9_1,11,2020,6.0606079,33,4.2180033,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,10885.837,2020m11,,,
MWI,region,104,wb,5,fsec,Rumphi,MWI.25_1,11,2020,,4,25,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,104,wb,5,schoolreturn,Rumphi,MWI.25_1,11,2020,,3,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,309,wb,5,govtsupport,Phalombe,MWI.24_1,11,2020,,13,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,105,wb,5,schoolreturn,Mzimba,MWI.17_1,11,2020,2.0833359,96,1.4653653,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,10885.847,2020m11,,,
MWI,region,303,wb,5,cashtransfer_delay,Zomba,MWI.28_1,11,2020,,3,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,202,wb,5,schoolreturn,Nkhotakota,MWI.20_1,11,2020,0,28,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,0,2020m11,,,
MWI,region,105,wb,5,healthseeking,Mzimba,MWI.17_1,11,2020,5.0847473,59,2.8846202,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,44743.879,2020m11,,,
MWI,region,202,wb,5,healthseeking,Nkhotakota,MWI.20_1,11,2020,,13,7.6923075,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,204,wb,5,healthseeking,Dowa,MWI.7_1,11,2020,11.111115,27,6.1633353,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,44743.879,2020m11,,,
MWI,region,301,wb,5,fsec,Mangochi,MWI.13_1,11,2020,86.419754,81,3.8301461,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,421814.41,2020m11,,,
MWI,region,306,wb,5,fsec,Mwanza,MWI.16_1,11,2020,,24,10.094661,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,309,wb,5,schoolreturn,Phalombe,MWI.24_1,11,2020,,12,8.333333,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,104,wb,5,govtsupport,Rumphi,MWI.25_1,11,2020,,4,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,307,wb,5,healthseeking,Thyolo,MWI.27_1,11,2020,,19,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,312,wb,5,healthseeking,Balaka,MWI.1_1,11,2020,,24,4.1666665,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,205,wb,5,fsec,Salima,MWI.26_1,11,2020,61.290321,31,8.8929348,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,114492.48,2020m11,,,
MWI,region,302,wb,5,govtsupport,Machinga,MWI.12_1,11,2020,100,63,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,379872,2020m11,,,
MWI,region,311,wb,5,fsec,Nsanje,MWI.21_1,11,2020,,9,17.568209,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,311,wb,5,govtsupport,Nsanje,MWI.21_1,11,2020,,9,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,,2020m11,,,
MWI,region,204,wb,5,schoolreturn,Dowa,MWI.7_1,11,2020,2.5,40,2.5,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,5442.9165,2020m11,,,
MWI,region,303,wb,5,healthseeking,Zomba,MWI.28_1,11,2020,3.9215698,51,2.7450981,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,29829.252,2020m11,,,
MWI,region,204,wb,5,govtsupport,Dowa,MWI.7_1,11,2020,100,54,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,325604.59,2020m11,,,
MWI,region,203,wb,5,fsec,Ntchisi,MWI.23_1,11,2020,76.470589,34,7.3840694,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,156673.92,2020m11,,,
MWI,region,302,wb,5,healthseeking,Machinga,MWI.12_1,11,2020,,20,6.882472,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,203,wb,5,govtsupport,Ntchisi,MWI.23_1,11,2020,97.058823,34,2.9411764,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,sp,198980.58,2020m11,,,
MWI,region,310,wb,5,schoolreturn,Chikwawa,MWI.3_1,11,2020,,23,0,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,309,wb,5,fsec,Phalombe,MWI.24_1,11,2020,,13,14.044168,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,,2020m11,,,
MWI,region,205,wb,5,schoolreturn,Salima,MWI.26_1,11,2020,,23,4.347826,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,203,wb,5,schoolreturn,Ntchisi,MWI.23_1,11,2020,,23,6.0073853,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,,2020m11,,,
MWI,region,209,wb,5,schoolreturn,Ntcheu,MWI.22_1,11,2020,6.896553,29,4.7887244,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,ed,10885.835,2020m11,,,
MWI,region,303,wb,5,fsec,Zomba,MWI.28_1,11,2020,76.87075,147,3.4896746,1,1,Malawi,MW,19130000,SSF,Sub-Saharan Africa,hn,680929,2020m11,,,
